date,violation_type,severity,course,reported_by,investigation_duration,appealed
2025-07-10,Cheating,Moderate,PHYS101,Instructor,16,False
2025-07-10,Cheating,Moderate,MATH101,Peer,15,False
2025-07-10,Plagiarism,Moderate,CS101,Administrator,20,False
2025-07-10,Cheating,Major,PHYS101,TA,12,False
2025-07-10,Plagiarism,Moderate,ENG101,TA,16,False
2025-07-10,Facilitation,Moderate,CS101,TA,24,True
2025-07-10,Cheating,Moderate,MATH101,Administrator,16,False
2025-07-10,Plagiarism,Moderate,ENG101,TA,15,False
2025-07-10,Fabrication,Moderate,ENG101,TA,12,False
2025-07-11,Plagiarism,Moderate,CS201,Administrator,15,False
2025-07-11,Unauthorized AI Use,Moderate,ENG101,Administrator,13,True
2025-07-11,Plagiarism,Major,CS201,Peer,19,True
2025-07-11,Plagiarism,Major,PHYS101,TA,10,False
2025-07-11,Cheating,Major,MATH101,Administrator,17,False
2025-07-11,Cheating,Moderate,CS201,Instructor,8,False
2025-07-11,Fabrication,Moderate,CS101,Peer,17,False
2025-07-11,Unauthorized AI Use,Moderate,CS201,TA,12,True
2025-07-11,Unauthorized AI Use,Major,ENG101,Instructor,17,False
2025-07-12,Fabrication,Moderate,CS201,TA,16,False
2025-07-12,Fabrication,Minor,PHYS101,TA,16,False
2025-07-12,Facilitation,Moderate,ENG101,TA,18,False
2025-07-12,Unauthorized AI Use,Moderate,CS101,Instructor,10,True
2025-07-12,Unauthorized AI Use,Major,CS201,Peer,17,False
2025-07-12,Unauthorized AI Use,Moderate,MATH101,TA,9,False
2025-07-12,Plagiarism,Major,CS201,Peer,10,False
2025-07-12,Cheating,Major,ENG101,Administrator,15,False
2025-07-12,Plagiarism,Major,MATH101,TA,15,False
2025-07-12,Cheating,Moderate,PHYS101,TA,18,False
2025-07-13,Unauthorized AI Use,Minor,CS201,Administrator,14,False
2025-07-13,Facilitation,Minor,CS201,Peer,18,True
2025-07-13,Fabrication,Moderate,CS201,Peer,11,False
2025-07-13,Facilitation,Moderate,CS101,Peer,26,False
2025-07-13,Plagiarism,Moderate,CS101,Peer,10,True
2025-07-14,Facilitation,Moderate,CS101,Administrator,21,False
2025-07-14,Cheating,Moderate,ENG101,Administrator,22,False
2025-07-14,Unauthorized AI Use,Major,PHYS101,Instructor,20,False
2025-07-14,Cheating,Minor,CS201,Instructor,11,False
2025-07-14,Cheating,Moderate,PHYS101,TA,12,False
2025-07-14,Unauthorized AI Use,Minor,MATH101,TA,21,False
2025-07-14,Fabrication,Minor,CS201,Administrator,17,False
2025-07-15,Plagiarism,Major,CS101,TA,19,False
2025-07-15,Unauthorized AI Use,Minor,PHYS101,Peer,18,False
2025-07-15,Plagiarism,Major,CS201,Peer,7,False
2025-07-15,Unauthorized AI Use,Moderate,PHYS101,Instructor,15,True
2025-07-15,Plagiarism,Major,MATH101,Administrator,12,False
2025-07-15,Cheating,Moderate,PHYS101,Administrator,16,False
2025-07-15,Cheating,Major,MATH101,Administrator,15,False
2025-07-15,Plagiarism,Moderate,CS101,TA,10,False
2025-07-15,Unauthorized AI Use,Moderate,ENG101,TA,23,True
2025-07-15,Cheating,Major,ENG101,Administrator,21,True
2025-07-16,Cheating,Moderate,ENG101,Peer,14,False
2025-07-16,Unauthorized AI Use,Moderate,PHYS101,TA,14,False
2025-07-16,Fabrication,Major,MATH101,Instructor,18,False
2025-07-16,Plagiarism,Major,MATH101,Administrator,15,False
2025-07-16,Cheating,Minor,CS201,TA,14,False
2025-07-17,Plagiarism,Moderate,ENG101,Administrator,17,True
2025-07-17,Unauthorized AI Use,Minor,PHYS101,Instructor,19,False
2025-07-17,Plagiarism,Moderate,CS201,TA,16,True
2025-07-17,Facilitation,Major,CS201,Administrator,12,False
2025-07-17,Unauthorized AI Use,Major,ENG101,Instructor,23,False
2025-07-17,Plagiarism,Minor,ENG101,Administrator,16,False
2025-07-17,Fabrication,Minor,CS101,TA,14,False
2025-07-17,Fabrication,Major,CS201,Instructor,18,False
2025-07-17,Unauthorized AI Use,Major,ENG101,Instructor,9,False
2025-07-18,Plagiarism,Minor,PHYS101,Instructor,10,False
2025-07-18,Fabrication,Minor,CS201,TA,12,False
2025-07-18,Fabrication,Minor,ENG101,Peer,14,True
2025-07-18,Plagiarism,Moderate,PHYS101,Peer,14,False
2025-07-18,Cheating,Moderate,PHYS101,TA,11,False
2025-07-18,Plagiarism,Moderate,CS101,Administrator,15,False
2025-07-18,Plagiarism,Minor,ENG101,TA,22,False
2025-07-18,Plagiarism,Moderate,CS201,TA,13,False
2025-07-19,Plagiarism,Minor,CS101,Peer,15,True
2025-07-19,Facilitation,Moderate,ENG101,Peer,13,False
2025-07-19,Plagiarism,Minor,CS101,Instructor,12,False
2025-07-19,Fabrication,Minor,MATH101,Instructor,14,False
2025-07-19,Cheating,Moderate,ENG101,Administrator,17,True
2025-07-20,Facilitation,Moderate,CS101,Peer,20,False
2025-07-20,Plagiarism,Minor,CS201,Peer,20,False
2025-07-20,Unauthorized AI Use,Moderate,CS201,Instructor,15,False
2025-07-20,Plagiarism,Major,MATH101,Administrator,17,False
2025-07-20,Plagiarism,Minor,CS101,Administrator,15,False
2025-07-20,Plagiarism,Minor,CS101,Administrator,8,False
2025-07-21,Cheating,Minor,MATH101,TA,14,True
2025-07-21,Cheating,Moderate,MATH101,Peer,11,False
2025-07-21,Cheating,Major,MATH101,Peer,9,False
2025-07-21,Unauthorized AI Use,Minor,MATH101,Peer,17,False
2025-07-21,Unauthorized AI Use,Moderate,CS201,TA,12,False
2025-07-21,Facilitation,Minor,ENG101,Administrator,12,False
2025-07-21,Facilitation,Major,CS201,Peer,11,False
2025-07-21,Plagiarism,Minor,CS101,TA,18,False
2025-07-22,Cheating,Major,CS101,Administrator,10,False
2025-07-22,Facilitation,Major,CS101,Administrator,12,False
2025-07-22,Facilitation,Major,MATH101,TA,9,False
2025-07-22,Facilitation,Moderate,ENG101,Administrator,16,False
2025-07-23,Plagiarism,Major,MATH101,TA,19,False
2025-07-23,Plagiarism,Moderate,CS101,Administrator,13,False
2025-07-23,Facilitation,Minor,CS101,TA,7,False
2025-07-23,Fabrication,Moderate,ENG101,Instructor,16,False
2025-07-23,Cheating,Moderate,MATH101,Administrator,14,False
2025-07-23,Cheating,Moderate,CS101,Peer,14,False
2025-07-23,Unauthorized AI Use,Major,CS201,Instructor,10,False
2025-07-24,Cheating,Moderate,CS201,Instructor,16,False
2025-07-24,Cheating,Minor,CS201,TA,19,False
2025-07-24,Plagiarism,Major,MATH101,Peer,19,True
2025-07-24,Unauthorized AI Use,Minor,CS101,Administrator,16,False
2025-07-25,Cheating,Minor,CS201,Instructor,15,False
2025-07-25,Cheating,Minor,PHYS101,Instructor,14,False
2025-07-25,Facilitation,Major,CS101,Administrator,13,False
2025-07-25,Plagiarism,Major,PHYS101,TA,15,True
2025-07-25,Cheating,Minor,PHYS101,Administrator,23,False
2025-07-25,Cheating,Major,ENG101,Instructor,14,False
2025-07-25,Plagiarism,Moderate,PHYS101,Peer,10,False
2025-07-25,Fabrication,Major,PHYS101,TA,18,False
2025-07-25,Cheating,Minor,MATH101,TA,11,False
2025-07-25,Cheating,Minor,MATH101,Instructor,14,False
2025-07-26,Plagiarism,Moderate,CS101,Administrator,25,False
2025-07-26,Unauthorized AI Use,Major,MATH101,TA,14,False
2025-07-26,Cheating,Moderate,CS101,TA,16,False
2025-07-26,Unauthorized AI Use,Major,MATH101,Instructor,15,False
2025-07-26,Fabrication,Minor,CS101,TA,16,False
2025-07-27,Plagiarism,Minor,PHYS101,Administrator,15,False
2025-07-27,Plagiarism,Minor,MATH101,TA,10,False
2025-07-27,Fabrication,Major,CS201,Peer,15,False
2025-07-27,Fabrication,Minor,CS201,Administrator,16,True
2025-07-28,Cheating,Minor,ENG101,TA,20,False
2025-07-28,Fabrication,Minor,PHYS101,Instructor,14,False
2025-07-28,Unauthorized AI Use,Moderate,CS201,Administrator,13,False
2025-07-28,Plagiarism,Minor,PHYS101,Administrator,13,True
2025-07-28,Cheating,Minor,CS101,Instructor,18,False
2025-07-29,Fabrication,Moderate,MATH101,TA,8,False
2025-07-29,Plagiarism,Minor,CS201,TA,22,False
2025-07-29,Plagiarism,Moderate,CS201,TA,14,False
2025-07-30,Fabrication,Moderate,MATH101,Administrator,21,False
2025-07-30,Fabrication,Major,CS201,TA,14,False
2025-07-30,Unauthorized AI Use,Major,CS201,Administrator,15,False
2025-07-30,Fabrication,Minor,CS201,Administrator,10,False
2025-07-31,Plagiarism,Major,CS101,Instructor,12,True
2025-07-31,Unauthorized AI Use,Major,PHYS101,TA,17,False
2025-07-31,Unauthorized AI Use,Moderate,PHYS101,TA,11,False
2025-07-31,Cheating,Major,MATH101,Instructor,8,False
2025-07-31,Cheating,Major,PHYS101,Peer,16,False
2025-08-01,Unauthorized AI Use,Minor,PHYS101,Peer,18,True
2025-08-01,Cheating,Minor,PHYS101,Peer,21,False
2025-08-01,Fabrication,Moderate,CS201,TA,15,True
2025-08-01,Unauthorized AI Use,Moderate,PHYS101,Administrator,16,False
2025-08-01,Unauthorized AI Use,Minor,ENG101,Peer,13,False
2025-08-01,Plagiarism,Minor,CS201,Administrator,20,False
2025-08-01,Unauthorized AI Use,Minor,CS201,Instructor,12,False
2025-08-01,Cheating,Moderate,ENG101,Peer,15,False
2025-08-01,Plagiarism,Minor,CS101,Peer,11,False
2025-08-02,Fabrication,Moderate,MATH101,Instructor,13,True
2025-08-02,Plagiarism,Moderate,CS201,Instructor,14,False
2025-08-02,Cheating,Minor,ENG101,Administrator,16,False
2025-08-02,Unauthorized AI Use,Major,CS101,Instructor,18,False
2025-08-02,Unauthorized AI Use,Minor,ENG101,Administrator,14,False
2025-08-02,Cheating,Major,MATH101,Peer,7,False
2025-08-03,Plagiarism,Moderate,ENG101,TA,16,False
2025-08-03,Fabrication,Major,PHYS101,Peer,11,False
2025-08-03,Cheating,Moderate,ENG101,TA,16,False
2025-08-03,Facilitation,Major,MATH101,Administrator,20,False
2025-08-03,Cheating,Minor,MATH101,Peer,15,False
2025-08-03,Fabrication,Minor,ENG101,Peer,18,True
2025-08-03,Plagiarism,Minor,PHYS101,Peer,10,False
2025-08-03,Facilitation,Major,CS201,TA,17,True
2025-08-03,Plagiarism,Minor,PHYS101,Instructor,16,True
2025-08-04,Plagiarism,Minor,MATH101,Administrator,23,False
2025-08-04,Fabrication,Major,CS101,TA,10,False
2025-08-04,Cheating,Minor,MATH101,TA,14,False
2025-08-04,Cheating,Minor,CS101,TA,10,False
2025-08-04,Cheating,Moderate,PHYS101,TA,24,True
2025-08-05,Cheating,Moderate,ENG101,Administrator,17,False
2025-08-05,Fabrication,Moderate,PHYS101,Administrator,18,False
2025-08-05,Cheating,Major,ENG101,Instructor,13,False
2025-08-05,Unauthorized AI Use,Minor,MATH101,Peer,23,False
2025-08-05,Plagiarism,Minor,CS101,Peer,15,False
2025-08-06,Unauthorized AI Use,Minor,ENG101,TA,11,False
2025-08-06,Plagiarism,Major,PHYS101,Peer,10,False
2025-08-06,Cheating,Moderate,PHYS101,Administrator,19,False
2025-08-07,Plagiarism,Moderate,CS201,Instructor,17,False
2025-08-07,Cheating,Moderate,ENG101,Administrator,25,False
2025-08-07,Unauthorized AI Use,Moderate,CS201,Instructor,17,False
2025-08-07,Unauthorized AI Use,Minor,ENG101,TA,10,False
2025-08-07,Cheating,Major,CS201,Instructor,23,False
2025-08-07,Fabrication,Major,PHYS101,Instructor,18,False
2025-08-07,Plagiarism,Minor,ENG101,Administrator,16,False
2025-08-07,Plagiarism,Major,PHYS101,TA,18,False
2025-08-07,Plagiarism,Major,CS101,Instructor,17,False
2025-08-07,Cheating,Minor,PHYS101,Administrator,13,False
2025-08-07,Plagiarism,Moderate,CS101,Instructor,24,False
2025-08-08,Facilitation,Moderate,MATH101,Instructor,15,False
2025-08-08,Unauthorized AI Use,Minor,MATH101,Peer,15,False
2025-08-08,Unauthorized AI Use,Moderate,MATH101,Administrator,26,False
2025-08-08,Cheating,Minor,CS201,Peer,12,True
2025-08-09,Plagiarism,Major,ENG101,Administrator,21,False
2025-08-09,Plagiarism,Major,CS201,Instructor,19,True
2025-08-09,Fabrication,Minor,ENG101,Administrator,13,False
2025-08-09,Facilitation,Moderate,PHYS101,Administrator,16,False
2025-08-09,Cheating,Major,PHYS101,TA,12,False
2025-08-09,Unauthorized AI Use,Moderate,CS101,Administrator,13,True
2025-08-10,Plagiarism,Minor,CS201,Instructor,7,False
2025-08-10,Fabrication,Minor,ENG101,Peer,17,False
2025-08-10,Unauthorized AI Use,Minor,PHYS101,TA,13,False
2025-08-11,Cheating,Moderate,PHYS101,Administrator,12,False
2025-08-11,Plagiarism,Major,PHYS101,Peer,13,False
2025-08-11,Plagiarism,Major,MATH101,TA,14,False
2025-08-11,Unauthorized AI Use,Major,MATH101,TA,16,False
2025-08-11,Fabrication,Major,PHYS101,Peer,11,False
2025-08-11,Facilitation,Minor,ENG101,Peer,13,False
2025-08-11,Plagiarism,Moderate,ENG101,TA,11,False
2025-08-11,Fabrication,Moderate,CS201,Administrator,18,False
2025-08-11,Fabrication,Major,ENG101,Administrator,21,False
2025-08-12,Unauthorized AI Use,Major,CS101,Instructor,13,False
2025-08-12,Cheating,Minor,PHYS101,TA,16,False
2025-08-12,Plagiarism,Minor,PHYS101,Instructor,21,False
2025-08-12,Plagiarism,Minor,ENG101,TA,15,False
2025-08-12,Plagiarism,Moderate,CS201,Peer,13,False
2025-08-13,Facilitation,Minor,ENG101,TA,19,False
2025-08-13,Unauthorized AI Use,Moderate,ENG101,TA,14,True
2025-08-13,Unauthorized AI Use,Moderate,CS101,Peer,13,False
2025-08-13,Plagiarism,Major,CS201,Administrator,12,False
2025-08-13,Unauthorized AI Use,Moderate,CS201,Peer,15,False
2025-08-13,Plagiarism,Moderate,MATH101,TA,9,False
2025-08-13,Facilitation,Major,PHYS101,TA,19,False
2025-08-13,Facilitation,Minor,MATH101,Peer,14,False
2025-08-14,Fabrication,Major,PHYS101,TA,22,False
2025-08-14,Plagiarism,Moderate,CS201,Peer,12,False
2025-08-14,Unauthorized AI Use,Minor,MATH101,TA,16,True
2025-08-14,Plagiarism,Minor,ENG101,TA,17,False
2025-08-14,Fabrication,Minor,MATH101,Peer,18,False
2025-08-15,Cheating,Minor,CS201,Administrator,10,False
2025-08-15,Cheating,Minor,PHYS101,Instructor,16,False
2025-08-15,Unauthorized AI Use,Major,PHYS101,Administrator,18,False
2025-08-15,Cheating,Major,ENG101,Peer,18,False
2025-08-15,Plagiarism,Minor,ENG101,Administrator,17,False
2025-08-15,Facilitation,Moderate,MATH101,Peer,12,False
2025-08-15,Facilitation,Moderate,ENG101,Peer,9,False
2025-08-15,Cheating,Major,PHYS101,Instructor,15,False
2025-08-16,Cheating,Major,CS201,TA,12,False
2025-08-16,Unauthorized AI Use,Moderate,CS201,Peer,16,False
2025-08-16,Unauthorized AI Use,Moderate,CS101,TA,17,False
2025-08-16,Unauthorized AI Use,Moderate,CS201,Administrator,17,False
2025-08-17,Plagiarism,Major,CS201,Peer,19,False
2025-08-17,Cheating,Major,CS101,Administrator,11,False
2025-08-17,Fabrication,Moderate,MATH101,Peer,15,False
2025-08-17,Cheating,Moderate,PHYS101,Instructor,17,True
2025-08-17,Fabrication,Major,CS101,TA,19,False
2025-08-17,Facilitation,Moderate,CS201,TA,18,True
2025-08-18,Plagiarism,Minor,CS101,TA,13,False
2025-08-18,Cheating,Moderate,CS101,Peer,8,False
2025-08-18,Cheating,Major,PHYS101,TA,10,False
2025-08-18,Plagiarism,Minor,CS201,Instructor,13,True
2025-08-18,Cheating,Moderate,ENG101,TA,13,False
2025-08-18,Cheating,Minor,CS101,Administrator,10,False
2025-08-18,Unauthorized AI Use,Moderate,CS101,Administrator,13,False
2025-08-18,Fabrication,Moderate,CS101,TA,20,False
2025-08-19,Cheating,Minor,MATH101,TA,13,False
2025-08-19,Facilitation,Minor,MATH101,Instructor,17,False
2025-08-19,Fabrication,Moderate,CS101,Administrator,11,True
2025-08-19,Cheating,Major,CS101,Instructor,17,True
2025-08-20,Cheating,Moderate,ENG101,Peer,13,False
2025-08-20,Plagiarism,Minor,ENG101,TA,22,False
2025-08-20,Cheating,Major,CS101,TA,11,False
2025-08-20,Unauthorized AI Use,Major,PHYS101,Administrator,12,False
2025-08-20,Cheating,Major,CS101,TA,18,True
2025-08-21,Fabrication,Minor,MATH101,Instructor,20,False
2025-08-21,Cheating,Major,PHYS101,Administrator,14,False
2025-08-21,Cheating,Moderate,CS101,Administrator,14,False
2025-08-22,Plagiarism,Major,CS201,Peer,11,False
2025-08-22,Cheating,Moderate,ENG101,Administrator,17,False
2025-08-22,Unauthorized AI Use,Major,ENG101,Peer,16,False
2025-08-22,Facilitation,Minor,ENG101,TA,11,False
2025-08-22,Plagiarism,Moderate,ENG101,Administrator,16,True
2025-08-22,Plagiarism,Moderate,ENG101,Instructor,11,False
2025-08-22,Unauthorized AI Use,Major,CS201,Instructor,12,True
2025-08-22,Plagiarism,Moderate,MATH101,Administrator,17,False
2025-08-22,Unauthorized AI Use,Moderate,CS101,Peer,18,False
2025-08-22,Unauthorized AI Use,Moderate,MATH101,TA,12,False
2025-08-22,Cheating,Major,ENG101,TA,22,False
2025-08-22,Plagiarism,Major,ENG101,TA,17,True
2025-08-22,Cheating,Minor,MATH101,TA,17,False
2025-08-22,Cheating,Major,MATH101,Administrator,19,False
2025-08-23,Unauthorized AI Use,Moderate,PHYS101,Administrator,10,False
2025-08-23,Cheating,Moderate,MATH101,Peer,21,False
2025-08-23,Fabrication,Moderate,PHYS101,Peer,13,False
2025-08-23,Cheating,Minor,CS101,Instructor,15,False
2025-08-23,Unauthorized AI Use,Moderate,PHYS101,Administrator,8,False
2025-08-24,Plagiarism,Moderate,MATH101,Instructor,13,False
2025-08-24,Plagiarism,Minor,CS201,Instructor,26,False
2025-08-24,Cheating,Minor,ENG101,TA,14,False
2025-08-24,Cheating,Moderate,MATH101,TA,14,False
2025-08-24,Fabrication,Moderate,CS201,Peer,18,False
2025-08-24,Plagiarism,Major,MATH101,TA,24,False
2025-08-24,Plagiarism,Moderate,CS101,Administrator,11,True
2025-08-24,Unauthorized AI Use,Major,CS101,Administrator,11,False
2025-08-25,Cheating,Minor,CS101,Administrator,23,False
2025-08-25,Fabrication,Minor,MATH101,Peer,15,False
2025-08-25,Plagiarism,Major,MATH101,Peer,19,False
2025-08-25,Fabrication,Moderate,CS101,Peer,15,False
2025-08-25,Plagiarism,Major,CS101,Administrator,12,False
2025-08-25,Unauthorized AI Use,Moderate,PHYS101,Administrator,17,False
2025-08-25,Facilitation,Major,ENG101,Instructor,10,False
2025-08-25,Cheating,Minor,MATH101,TA,10,True
2025-08-25,Unauthorized AI Use,Minor,MATH101,Administrator,20,True
2025-08-25,Cheating,Moderate,MATH101,Peer,14,False
2025-08-25,Facilitation,Moderate,CS201,TA,19,False
2025-08-26,Unauthorized AI Use,Moderate,CS201,Peer,10,False
2025-08-26,Cheating,Major,ENG101,Administrator,11,False
2025-08-26,Cheating,Moderate,ENG101,Peer,9,True
2025-08-26,Facilitation,Minor,PHYS101,Instructor,9,False
2025-08-26,Facilitation,Minor,PHYS101,Administrator,22,False
2025-08-26,Fabrication,Moderate,CS201,TA,14,True
2025-08-26,Cheating,Moderate,PHYS101,Peer,13,True
2025-08-26,Plagiarism,Moderate,CS201,TA,11,False
2025-08-27,Unauthorized AI Use,Major,CS201,Instructor,21,False
2025-08-27,Plagiarism,Minor,CS101,Administrator,13,False
2025-08-27,Plagiarism,Major,CS101,TA,11,True
2025-08-27,Unauthorized AI Use,Major,ENG101,TA,17,False
2025-08-27,Cheating,Minor,CS101,Peer,18,False
2025-08-27,Fabrication,Moderate,PHYS101,Instructor,11,False
2025-08-27,Unauthorized AI Use,Moderate,MATH101,Peer,16,False
2025-08-27,Plagiarism,Major,CS101,Administrator,12,False
2025-08-28,Plagiarism,Minor,CS201,Administrator,19,False
2025-08-28,Plagiarism,Major,CS101,TA,18,False
2025-08-28,Cheating,Major,CS201,Administrator,17,False
2025-08-28,Plagiarism,Minor,MATH101,Peer,10,False
2025-08-28,Unauthorized AI Use,Minor,CS101,TA,18,False
2025-08-28,Unauthorized AI Use,Minor,PHYS101,Peer,12,True
2025-08-28,Facilitation,Minor,ENG101,Administrator,10,False
2025-08-28,Fabrication,Minor,PHYS101,Administrator,8,False
2025-08-28,Facilitation,Major,MATH101,Peer,16,True
2025-08-28,Plagiarism,Minor,ENG101,TA,14,False
2025-08-29,Fabrication,Major,MATH101,Administrator,14,False
2025-08-29,Plagiarism,Moderate,CS101,Administrator,19,False
2025-08-29,Fabrication,Minor,ENG101,Peer,17,False
2025-08-29,Unauthorized AI Use,Moderate,ENG101,TA,11,True
2025-08-29,Cheating,Moderate,CS101,TA,12,False
2025-08-30,Cheating,Moderate,CS201,Instructor,18,False
2025-08-30,Plagiarism,Minor,ENG101,Peer,6,False
2025-08-30,Unauthorized AI Use,Moderate,CS101,TA,21,False
2025-08-30,Plagiarism,Moderate,MATH101,Instructor,14,True
2025-08-30,Unauthorized AI Use,Moderate,PHYS101,TA,12,False
2025-08-30,Unauthorized AI Use,Moderate,PHYS101,Peer,18,False
2025-08-30,Plagiarism,Minor,CS101,Peer,9,True
2025-08-31,Unauthorized AI Use,Moderate,PHYS101,Administrator,15,False
2025-08-31,Plagiarism,Moderate,CS201,TA,10,False
2025-08-31,Plagiarism,Major,CS101,Administrator,17,False
2025-08-31,Cheating,Minor,CS201,TA,19,False
2025-08-31,Fabrication,Major,CS101,Administrator,13,False
2025-08-31,Plagiarism,Moderate,PHYS101,Peer,15,False
2025-08-31,Unauthorized AI Use,Major,PHYS101,TA,16,True
2025-09-01,Plagiarism,Minor,CS201,TA,18,False
2025-09-01,Plagiarism,Major,MATH101,Administrator,23,False
2025-09-01,Fabrication,Major,ENG101,Peer,10,True
2025-09-01,Plagiarism,Major,PHYS101,Peer,16,False
2025-09-01,Facilitation,Major,PHYS101,Peer,8,False
2025-09-01,Fabrication,Moderate,CS201,Instructor,13,False
2025-09-01,Cheating,Minor,CS201,Administrator,21,False
2025-09-01,Cheating,Major,CS101,TA,10,False
2025-09-01,Unauthorized AI Use,Minor,MATH101,Peer,16,True
2025-09-02,Facilitation,Moderate,MATH101,TA,10,False
